"sampleID","p_val","Rsq_adj","edf","dev_expl"
133,0.00245935747125131,0.575951085738752,3.27907789774448,0.649134739544889
137,0.000117657639490565,0.774827028164807,4.70507851484432,0.83058789721246
141,1.2300728650938e-05,0.869550859392548,5.51460968155308,0.907412759063292
145,0,0.947954471596139,7.61397069164305,0.968810952011827
149,5.79108121881999e-05,0.774851221365122,4.23248222525641,0.825005863660401
153,1.18789777033834e-05,0.878236005318812,6.21832558707979,0.918086961303605
157,6.87921417896753e-06,0.90735768711549,6.31455264960528,0.938146885130777
161,-5.59610114925224e-06,0.977285159648639,11.0546305528278,0.990501168498679
165,8.90668078928902e-06,0.900759262727426,6.95534321706673,0.937088388456136
169,0.00150241748489116,0.650971764387879,4.31548435361844,0.730246811217098
173,5.01130106799197e-05,0.802901440185352,4.75354982240073,0.852212904606529
177,3.08574224405223e-05,0.814671953861798,4.60767170693034,0.859615679898202
181,0.000111228207614555,0.775272077154925,4.6546999080668,0.830326868828978
185,9.15002505608165e-06,0.881392723426377,5.56020580577961,0.916102242784923
189,8.49991495865954e-06,0.885758302261783,5.61972270021663,0.919548126582349
193,0.000100579960658376,0.778007329377968,4.62132265554954,0.832002053489102
197,7.82941041149732e-06,0.930198132982852,8.76714060120026,0.962406700475779
201,3.49257092085442e-05,0.815497419801133,4.88252239951807,0.862909945095336
205,1.9964459086641e-05,0.853321262447717,5.52298586930187,0.895958346386048
209,1.16653187212656e-05,0.874880935432138,5.87626788704238,0.913577416546712
213,0.00113422834503546,0.661078837609679,4.22788546011798,0.736495672062117
217,0.000238966555833775,0.750936270977157,4.61075066431394,0.811376836979714
221,0.00081244620500992,0.652835962137558,3.53146357171179,0.717362128091221
225,6.62779867722785e-05,0.789927444661044,4.54528316938082,0.840182142036358
229,0.000121752015007526,0.750513862983005,4.22973811053808,0.806053916761516
233,0.000155163078551457,0.739560886103136,4.13976375099994,0.796305959948019
237,6.06545778376044e-05,0.80770357960329,5.31452260262761,0.861491141319222
241,0.00484085281392221,0.570015552617872,3.79386977486665,0.655873710438177
245,2.59445184676577e-05,0.800885655356766,4.26517603642649,0.845583430687349
249,0.000314162177320387,0.717512468008594,4.28487162217331,0.781218931663739
253,1.03388771386381e-05,0.87838510977734,5.77936260069045,0.915377559684704
257,5.09376770121972e-05,0.856795423322496,6.67310619130315,0.907091178440896
261,5.18398018994892e-06,0.933382687841474,6.9665699802412,0.957808696633471
265,0.000602469772605529,0.670901548268884,3.64723227063905,0.734075153183152
269,0.000344678489449524,0.741719145129283,4.94725600666439,0.808970803585366
273,4.4566880542718e-05,0.776079550653082,3.91912520940937,0.822267565281386
277,0.00114265153183296,0.703845347883081,5.33453244847548,0.786995169013853
281,0.000180010756292037,0.764002590762145,4.86030752465884,0.824372063599974
285,8.92538744540206e-06,0.883928205971187,5.7346036422242,0.918961139276299
289,0.00117136760283298,0.650611628240247,3.96309990217403,0.723488524131922
293,0.000100449261271951,0.784519779639296,4.91092327534026,0.840214875931129
297,0.000238788378851384,0.746946396448019,4.51443526580613,0.807072402343513
301,1.3919728980849e-05,0.848951030260503,5.25374050925508,0.890717982429011
305,0.000851953751069723,0.697605093344873,4.61744199510366,0.771094090244601
309,0.000177337297207814,0.757031545142195,4.51470761549815,0.814764783746003
313,0.000188801710865161,0.731492893354209,4.12806308320543,0.789830486750145
317,1.57102715320767e-05,0.809067192957498,4.03887701500378,0.849654252208767
321,3.78604643641034e-05,0.814266826445983,4.93061003302517,0.862465660603406
325,3.29566371704004e-06,0.886272801776154,4.93643742018996,0.915820548986973
329,0.000114786879787887,0.812951706408349,5.94980160401434,0.871525403105178
333,1.21420132085936e-05,0.871895214333782,5.71228603487034,0.910409486868582
337,0.000229231806061991,0.719201837230813,3.91973050483341,0.777130949036474
341,1.63653317877266e-05,0.868936435734902,6.23261175232465,0.911929504731755
345,0.000990358112393952,0.692800624694229,4.65535879820973,0.768070272832874
349,3.37861857324651e-06,0.870322841693278,4.49248986650588,0.900984595356974
353,0.00023040130229629,0.748433628602868,4.58606953441419,0.809154727115895
357,8.6365434484037e-06,0.884465649140886,5.58778925263176,0.918443628300904
361,9.14188313154707e-05,0.766503020491448,4.47718560543266,0.821524563416064
365,5.55730307902347e-05,0.799511975153006,4.72358243653226,0.849355223200496
369,9.54940583596797e-05,0.742201190426759,3.5988527215056,0.791031713975894
373,4.33662231628662e-05,0.787249976205866,4.41230689211685,0.836656207589281
377,9.25621896386564e-05,0.753842240229601,4.00311734102023,0.805705313743473
381,9.27153294999483e-06,0.866553113942192,5.33084684578368,0.903994425080135
385,3.42743971456505e-05,0.761092901295052,3.47617159672965,0.804802483967432
389,6.52796238798103e-06,0.911447016135431,5.66563071965059,0.937852726961738
393,3.8152315833484e-05,0.846673864496812,6.24345421427561,0.897057270121337
397,0.000182892623108222,0.764175425617528,4.89972829268765,0.824989969786624
401,8.66117048808901e-06,0.870061926176489,5.41722234019881,0.907109475458548
405,0.00113004298550889,0.662257558048663,4.23400821998076,0.737520940967522
409,2.17988964070215e-05,0.79283980150093,3.71930575331563,0.833392018244909
413,4.58232728717256e-06,0.930275597939159,6.33289448330355,0.953515454842461
417,9.57455101152638e-05,0.824685110171123,6.41929323434351,0.883916567337343
421,5.14906438381368e-06,0.930102310624819,7.30824433619014,0.956988068124237
425,0.000185460656267344,0.741993188759029,4.45369144239194,0.802471227038121
429,1.81330040092686e-05,0.838638278441326,5.06121543176917,0.88162177503341
433,0.000567262944217051,0.691409672435333,4.22549499645561,0.760038455860549
437,0.000187612377196167,0.732560736101062,4.15421408427309,0.791034418036672
441,8.8341545657622e-05,0.76738333041699,4.462247994632,0.822014555015136
445,2.68999863022867e-05,0.833885506252811,5.45427487716949,0.881571512041181
449,9.83629135531405e-06,0.858717342823771,4.99673539663377,0.895872714089189
453,0.000997929726060387,0.644589414057334,3.58922528373281,0.711728817276898
457,2.14886541050063e-05,0.836522653895175,5.23855143195944,0.881595521554668
461,2.81399038222774e-05,0.822318607673793,4.90054613406514,0.868146810845346
465,9.13561856524803e-06,0.88800200575485,6.20613265002471,0.924584869377066
469,8.81753218018311e-06,0.861883360501675,4.92040053712775,0.897651212458193
473,0.000242292905591024,0.68173987661722,3.24642794501128,0.736119274424198
477,3.06756445644929e-05,0.787110528002753,3.84854660903125,0.830232373031883
481,0.000558921365910847,0.680672485606728,3.85366392818803,0.745439902632796
485,1.81684212232081e-05,0.804963150081337,4.06387435444725,0.84667921600537
489,8.42915988991111e-06,0.867434109230348,5.14651662944894,0.903342138774755
493,8.66228827818283e-05,0.762928829386067,4.2805508780744,0.816339103466993
497,1.37967543217821e-05,0.843675424296306,4.78728164858241,0.88306330705887
501,0.000106175112269569,0.761046370995818,4.43884304076056,0.816871510636328
505,0.000465276013150051,0.729601257800732,4.9038799005489,0.799390887116769
509,0.00506063151589148,0.527786570059745,3.10319255791348,0.604911264877502
513,0.000237951087368904,0.711438929528339,3.70777670930218,0.767750509333924
517,0.000269625012954022,0.705525923809886,3.69089754739801,0.76272979989317
521,8.11883580904005e-05,0.793911796331827,5.17952034934643,0.850092746050751
525,0.00339753891021044,0.583726484302249,3.6435865729474,0.663554304958561
529,2.40525322514618e-05,0.806478938979991,4.43573084487782,0.851658272637882
533,1.1511447133794e-05,0.871707864863974,5.6101492824958,0.909588813805197
537,0.0001088887696018,0.739754797859937,3.68429523141701,0.790219016662242
541,0.000499388735030026,0.726494164154044,4.91698311750555,0.797274352437929
545,6.9862075787186e-06,0.901169752070887,5.83482807331092,0.931520147076627
549,-4.7673444063534e-06,0.974226866949623,11.281664618474,0.989530227120237
553,0.000303259282794843,0.74096016093467,4.6909216572788,0.804914665733068
557,7.2537381831661e-06,0.877048156718219,5.24074106519514,0.910961776409181
561,1.72986824222288e-05,0.866484536822763,6.14070650440878,0.909636077516006
565,5.15609198835087e-05,0.837132617031668,6.12806753007574,0.889662212888334
569,0.000538250346997726,0.653948479116731,3.35743830101616,0.71509830176612
573,6.31382896693067e-06,0.888334551965843,5.41554406179559,0.920162402176849
577,5.55149841245384e-05,0.77202726046387,4.06975580429297,0.820858490987435
581,6.77873933597195e-05,0.767993042515735,4.16831081374491,0.818891837765509
585,0.000290050433791489,0.709327640538031,3.90350424328675,0.769045576778345
589,0.000610053864687488,0.647582631701013,3.35309649269264,0.70977681283824
593,1.89012077987383e-05,0.829805109380894,4.599620226324,0.871006786291875
597,8.01242089188969e-05,0.7661122007822,4.25291712985247,0.818465118032562
601,0.000724113785243286,0.639628205985694,3.3514002357878,0.703194001534685
605,6.25779853929975e-06,0.911408863131913,6.82430569735548,0.943228494714234
609,0.000112802057432582,0.755021750690601,4.30556586696664,0.810535960605116
613,3.31812184466429e-05,0.814444792236567,4.70123258018594,0.860357328455547
617,7.6254247179941e-05,0.754856198008632,3.78603077828002,0.803704723242522
621,2.76030751042988e-05,0.82548093652473,5.02791367403516,0.871663398926157
625,1.49068033975519e-05,0.81878867729406,4.39721658829758,0.860726858040897
629,5.55572122380998e-05,0.807968818005663,5.19958680521338,0.860520544326047
633,2.7652725198557e-06,0.894477589590826,4.75255860381426,0.920872402195318
637,5.63176068975046e-05,0.778601093627246,4.30909195920833,0.828813106639265
641,3.19339862703827e-05,0.818832975040584,4.93733788818549,0.865911018010162
645,1.69671417704631e-05,0.866765980238868,6.13264481209249,0.909770028664254
649,0.000135823662140488,0.772403784177627,4.80666546634409,0.829981619486258
653,2.92578826436296e-05,0.793451266638457,4.0803385476291,0.837808569727882
657,0.000233726963764669,0.748181311785056,4.63142971223879,0.809564498874303
661,0.000745043995947825,0.685535244646975,4.36340150486033,0.757752928159234
665,8.80367398412019e-05,0.788866641435596,4.92628599418266,0.843608920761941
669,0.000244095185575943,0.725447835077062,4.22478030169983,0.786496391822087
673,5.81165490883273e-05,0.797333156323363,4.69208041798093,0.847382057828055
677,2.22081876438684e-05,0.857029768405437,5.96526808833532,0.90191691367454
681,0.0100518525504836,0.475961765521627,2.92424127157041,0.556615146213341
685,7.91821467024389e-05,0.764268466974295,4.20007111576932,0.816378425023625
689,4.60856894296535e-06,0.927471840479967,6.28808081388798,0.9514751524981
693,1.83020910713427e-05,0.859556901543588,5.76131741774039,0.902143073614028
697,1.44926649938704e-05,0.817443125306696,4.27906965935244,0.858557524443871
701,0.000150645179015196,0.774381369303226,5.07401547698326,0.834633602148026
705,3.52567246588165e-05,0.811453397946158,4.63351470973275,0.857434106055979
709,2.97891316580756e-06,0.897326663271998,5.31929492173746,0.92607138741174
713,0.000405608651701916,0.709449750262755,4.3158253508292,0.775447862552532
717,1.01989740225461e-06,0.951422374804591,8.52144755005998,0.973209305605072
721,4.81396802112788e-05,0.810957121462404,5.18856411459707,0.862581389657157
725,1.51477441483472e-05,0.871941989453401,6.32967134285592,0.914603311536556
729,2.77547141753209e-05,0.8273862220712,5.1175404367759,0.873878747781478
733,0.000307710577137632,0.698395533978283,3.59413196198406,0.755448494568062
737,5.00833402980461e-05,0.810471439235212,5.10640662279404,0.861408802282472
741,1.67206556297983e-05,0.835749199706278,4.71698622561517,0.876526502997423
745,1.55905593918204e-05,0.816622915415832,4.36296964076774,0.858731791881791
749,0.00116962378883623,0.653363325365836,4.04907147397831,0.727234729107725
753,0.000166155145204683,0.795320489406438,5.64243611197624,0.856104229509319
757,1.26578939560473e-05,0.870820651243151,5.77590059373247,0.910090497410659
761,2.18073446690559e-05,0.825591453580636,4.56075415391584,0.867456427399611
765,1.17979835280169e-05,0.855074217162798,5.19738065686459,0.894718136131168
769,0.000368348758642056,0.696630710688082,3.73800670097256,0.756314733652147
773,2.83730189285514e-05,0.820405160613637,4.77137830569363,0.865505945901144
777,0.000167929848640336,0.73189298212277,3.99709239365586,0.788295535903972
781,0.00066109152041105,0.713314505803947,4.7403767204187,0.784840676475984
785,6.5641578234632e-06,0.910889614097253,5.84778142552793,0.938315827755343
789,8.80587038912806e-05,0.780840749966418,4.56808358846434,0.833532211721079
793,7.74375598200372e-06,0.8761719908671,5.4965381332544,0.911994378980992
797,4.69258633810088e-05,0.844461146137852,6.48669628323333,0.897562899045535
801,0.000439765410620296,0.732281871509797,4.92329182386647,0.801653159567516
805,2.19646520827621e-05,0.851308513483899,5.51721716773064,0.894485525173479
809,0.00111470158515248,0.650681759140497,3.88960140669647,0.722192744457963
813,1.23683991701817e-05,0.84756709312314,4.84105774211996,0.886405856491039
817,7.33430711330474e-06,0.874811670756767,5.17875393938465,0.908933752505892
821,5.92534601401851e-05,0.827942915037867,5.78495248580122,0.88032933931952
825,8.27880283393867e-05,0.785050329287158,4.61578732383168,0.837269380094428
829,1.04601337593824e-05,0.876689638911238,5.67955767952199,0.913550076189465
833,1.03974587256639e-05,0.879100969124145,5.94615816195829,0.916937009082846
837,0.0086536041533028,0.514057595542677,3.46765607396761,0.602746076090828
841,0.000326044890031685,0.706902501481619,3.96532414254254,0.768072321849712
845,0.000278231949184859,0.710143808633275,3.81351556484401,0.768321234809244
849,0.000150048572480688,0.747649080337787,4.38999051812371,0.805955298472361
853,0.00072082065385648,0.682410934556472,4.26318955411643,0.753671060151233
857,4.39273197379575e-05,0.818991760354731,5.39016814941716,0.870342541834626
861,0.000198509736327346,0.69486897061805,3.34367385385336,0.748566794036144
865,0.000168731051501059,0.767326477704627,4.91075742797686,0.827463489699656
869,0.00266492812008634,0.614882866792088,4.08151742957334,0.697612461087636
873,1.36899623466857e-05,0.842964836305324,4.76335150890991,0.882333977565164
877,0.000256854921235061,0.748191571590663,4.71044412958165,0.810619441768555
881,9.20213180074514e-05,0.753189997893492,3.95384655248869,0.804550465048679
885,0.000743717243557318,0.681528384325452,4.25886934042679,0.752914121156637
889,1.53137481959664e-05,0.840605710945224,4.87217549338702,0.881479234572515
893,4.13464359542148e-05,0.819949110383684,5.37488020646412,0.870883424212894
897,4.2455794335261e-05,0.785716450577062,4.26435029206892,0.833810140922707
901,7.49109817177462e-06,0.869911906610741,4.92787282851389,0.903651779280537
905,1.03164074073403e-05,0.884113692289854,6.28628524182026,0.922455502073398
909,0.000105661084800202,0.778680368329084,4.7306442125976,0.833784812260571
913,0.00198354387632621,0.609899939945685,3.54140763665417,0.68261064161598
917,8.2674063314192e-05,0.782150843070582,4.51511764695962,0.833920031114123
921,0.000557899426885389,0.650001844608676,3.30285154557279,0.710843526107721
925,5.77320496410461e-05,0.805984468384851,5.16596348327543,0.858735897411806
929,7.44299222660283e-05,0.801975769458845,5.24734464007329,0.856665316023833
933,0.000371082913284582,0.686116712847409,3.53183695986613,0.744463270460556
937,0.000243062160602769,0.757321407062595,5.05740702257899,0.821917429175817
941,1.47692071907901e-05,0.815179907637545,4.23182770652723,0.856344475405038
945,0.000240500140614441,0.719574584982255,3.984175468804,0.778377956526617
949,0.000944299584983599,0.647696961112121,3.6057040910448,0.714554882617676
953,7.85059969073409e-05,0.791541648004314,4.89975952320989,0.845299321445551
957,1.10035296347899e-05,0.858535307159931,5.32365836192523,0.898172659525995
961,0.000133128853569864,0.766974710078971,4.56264401258262,0.822933207123103
965,1.05135575884097e-05,0.928518039301768,9.13857500120423,0.962899263463553
969,2.37010042020147e-06,0.916726724501106,5.44786936196493,0.940603667988522
973,3.20591121505398e-06,0.892805916350593,5.29692499860954,0.922690075370887
977,0.000253344771140696,0.756187808089514,5.13360885398122,0.822063409515842
981,2.23868705451769e-05,0.794224553390298,3.79128995052122,0.835285310379529
985,1.27302383295391e-05,0.849161797775816,5.0156070621024,0.888979963686892
989,8.34171047281451e-06,0.870900047790868,5.3334846557941,0.907139659063034
993,1.55106149916096e-05,0.840940370622657,4.9076513107169,0.882025065285597
997,8.46482132582649e-06,0.862128446312695,4.76396891929398,0.896697698766437
1001,1.27431256124466e-05,0.888865975119139,6.64252360739582,0.927719153216825
1005,2.10111436941274e-05,0.85948576961719,6.04244057435856,0.904172553140341
1009,1.63107849603383e-05,0.84558002531536,5.28505704736221,0.88853362402381
1013,9.35665523197349e-05,0.791706188031872,5.13944556652996,0.848049067424252
1017,9.62591221479459e-05,0.810679794990488,5.53465739531069,0.865828346187205
1021,8.43307258973636e-05,0.815915032691187,5.62997833816732,0.870462105234916
1025,4.92772279192533e-05,0.784628332629515,4.39097111496763,0.834401531071948
1029,0.00111919913696235,0.648513023683776,3.84173588286671,0.7195825041719
1033,0.000128964488847083,0.780763929260824,5.14892733883748,0.840176066012838
1037,4.11141421168826e-05,0.807077398726278,4.66669341495812,0.854462168882103
1041,0.000242805628249687,0.762604672502584,5.2752387709179,0.828516095431485
1045,6.96618227141732e-06,0.875381478641241,4.98828498109305,0.9080989890865
1049,0.000129877468644013,0.750308026383985,4.32431698404718,0.807136828609669
1053,0.00119999284639138,0.664018998792252,4.34000932454753,0.740764297640275
1057,3.95534986548096e-05,0.810231471323716,4.7955326696473,0.858128375478349
1061,8.13487869266716e-06,0.894600301058403,6.33302995682541,0.929731851102483
1065,0.000167030673617508,0.801877023682237,6.08621039510655,0.865341135154585
1069,6.8402699871517e-06,0.841843186909713,4.38448511658512,0.878339828650813
1073,5.34530011364609e-06,0.942910985521075,6.99668043401063,0.963933806079056
1077,1.71426099919714e-05,0.833215342167299,4.63446183592814,0.873897296459087
1081,1.74351567078235e-05,0.880365467868791,6.56836219394508,0.921723517234104
1085,6.74233746372765e-06,0.904238678159109,5.58544434436922,0.932389706237294
1089,7.16694809173579e-05,0.791931424803128,4.76630639918757,0.844127139615269
1093,4.36677364189508e-05,0.844986187528128,6.34819877932633,0.896778739902478
1097,0.00044382209971483,0.687506780296557,3.7783986490343,0.749650146568129
1101,4.49937693594582e-05,0.783055166689985,4.2369815229389,0.831433653544279
1105,1.49944554290737e-05,0.850724072495788,5.46074334505546,0.893627100269241
1109,6.47349773108541e-06,0.913579481555252,5.50228772629248,0.938606353025693
1113,2.83141228779038e-05,0.845816367277445,5.63858455168833,0.891573075150739
1117,0.00120107239155781,0.608621231509093,3.18109414892934,0.67414821627023
1121,0.000263420766222044,0.722942573416696,4.2260605585175,0.784566860939225
1125,8.31320844707495e-06,0.888095298615261,5.7427902301239,0.921918731553009
1129,6.61410018304442e-06,0.882636879054215,5.24668584990384,0.915045690947204
1133,1.16878707009938e-05,0.851560247268123,4.991731049324,0.890558737934738
1137,9.15101617062763e-05,0.739559332739544,3.50362512990843,0.787584936248168
1141,0.000765594805512415,0.671813090247061,4.03401304188779,0.741492578358651
1145,0,0.906663399258303,5.11840746993306,0.931807333703274
1149,0.00921563874091647,0.486640347307884,3.04724416879782,0.56897362142168
1153,0.000303769594893755,0.777151926001154,5.69186014558098,0.843910877101865
1157,0.000307491722422282,0.738896078927183,4.59414453520837,0.802030244828139
1161,0.00298998590782767,0.639879833292317,4.72121549540136,0.729364302306361
1165,4.74746299994333e-05,0.804639605005428,4.79852909073345,0.853978685982198
1169,0.000138012297074386,0.738831510259433,3.95093088951918,0.793139860442858
1173,4.72279159480227e-06,0.855376734521302,4.41879039991184,0.88901146594768
1177,0.000442181550585174,0.724109609718273,4.6115578038708,0.791071950892834
1181,5.36844455730212e-05,0.769974183397938,3.911143705999,0.817324921546382
1185,3.70047531139117e-05,0.821739410138992,5.29766944489256,0.871442866988212
1189,5.87571593675396e-05,0.82728575619655,5.68604882198295,0.878973210013302
1193,0,0.922978202065326,5.86592627768091,0.94675736987897
1197,4.9850517591099e-05,0.836194469243102,6.05352143375331,0.888383958264377
1201,6.46660719152425e-05,0.791649065181041,4.60245440791555,0.842118837725822
1205,6.37086771888007e-05,0.771439508327892,4.20002817481713,0.82196374541594
1209,9.94399180265226e-06,0.881026846599334,5.90623572103602,0.918010188097193
1213,0.000179624123516797,0.763624513794966,4.84791860217848,0.823936572567196
1217,0.00135627305419639,0.633608748172497,3.68277322496592,0.704626426703659
1221,6.36153270529016e-05,0.797810605394158,4.87293026875069,0.849666122288641
1225,5.55830670679325e-05,0.809644807957135,5.27492561316708,0.862492675225885
1229,1.45639291154742e-05,0.808313443629798,3.85162718605783,0.847171609509655
1233,0.00038105588027626,0.732436079139706,4.60547761199983,0.797291850050284
1237,4.10394034596195e-05,0.810339812614658,4.86680579196157,0.858920828323684
1241,0.000203560740625275,0.712830126822765,3.58571631310471,0.76702537413244
1245,1.42387707133818e-05,0.849690436221115,5.27846337343673,0.891448516593962
1249,9.28471463157443e-07,0.953739981107157,9.11236556115776,0.975926202318612
1253,0.000439938534815387,0.73011695068151,4.71936909984148,0.797152620340703
1257,1.04666805526565e-05,0.819568532571112,3.9187198434012,0.856782236349406
1261,4.41909373475324e-05,0.783531619282825,4.21753017216868,0.831582247019414
1265,1.75692306252917e-05,0.835492286291214,4.80287096211796,0.877076987407863
1269,0.000169809692638856,0.804827487210949,6.22333169557665,0.868755028523867
1273,0.000123280931846992,0.780316688621285,5.01869963502134,0.838344296760055
1277,0.0011810999789415,0.635513312621368,3.56370055218336,0.703877597309511
1281,0.00328507157059782,0.604170104418249,4.0987906995706,0.689560835714169
1285,1.39348205752121e-05,0.812178349430169,4.00186823830825,0.85173821773975
1289,0.000116105126381216,0.774422812783628,4.67879427711596,0.82997172081499
1293,4.56762716127823e-06,0.855304770903809,4.35935532199711,0.888503608642129
1297,4.76888564624467e-05,0.810122015613316,5.05674365429136,0.860656978383684
1301,0.00175297490344867,0.665032587544705,4.65457105798651,0.74709204140697
1305,0.000278811711366123,0.741767383095465,4.58919102101143,0.804139951876022
1309,0.000931116671927468,0.692715464200312,4.57031507601254,0.766630577178776
1313,0.000422814868438315,0.667680363368455,3.4483758294007,0.727994205610321
1317,1.03276554349607e-05,0.854128881309505,4.82412812205105,0.891165774250024
1321,2.74252018230836e-05,0.829332439941408,5.23256094670354,0.876333935185186
1325,8.91021840138118e-06,0.824847605816508,3.90005984181377,0.860800491014012
1329,6.28819733117236e-06,0.888911425275293,5.42159234066113,0.920610212952264
1333,2.62213439458092e-05,0.831385731228165,5.29320459919537,0.87835993243622
1337,0.000885576032989221,0.693595318496179,4.59212864130549,0.767650566589009
1341,5.23162458787585e-06,0.926191338141862,6.54722886544542,0.95162513821752
1345,6.40137959712628e-05,0.823455351435233,5.63445095521211,0.875809675842777
1349,0.000895673453328916,0.649948325627572,3.56657580915169,0.715658106352295
1353,1.53924027518348e-05,0.809907567880256,4.05944309071669,0.850521747362678
1357,0.000216044439668106,0.756382409949624,4.86330031285629,0.81873954162906
1361,0.000280840920048986,0.725124842156672,4.36311598938074,0.788246536697186
1365,7.29017251172026e-06,0.868018930584199,4.63755977673744,0.900233146311226
1369,2.67034647461473e-05,0.831956491956794,5.33364355176924,0.879129343172127
1373,4.69888843351862e-05,0.786255994566643,4.39524039901055,0.835701062341749
1377,0.000128132270340864,0.751668632315419,4.34712355894727,0.80848585015159
1381,8.74474373799838e-05,0.752658343874883,3.85669359539099,0.802864711298627
1385,0.000504641417489515,0.676923528131126,3.63556995709228,0.738742849971644
1389,0.000136092981834868,0.73350037332892,3.74560529146507,0.786037342372744
1393,0.000344504354618858,0.737704621227729,4.66953654647496,0.802167666340814
1397,8.64199981146507e-05,0.784502929184933,4.7370849734394,0.838230715289052
1401,0.000104698924319857,0.775646487066127,4.58723707894047,0.829812947767222
1405,3.1383240765015e-05,0.816932178459133,4.77268201145623,0.862917678393058
1409,1.47615465956319e-05,0.84003922066458,4.73054524847311,0.879865626171276
1413,7.57791693233312e-05,0.797489055729021,5.13914624712901,0.852264495689692
1417,0.00304838370967719,0.591049052376685,3.63026306635778,0.669185869277156
1421,8.46908285775383e-05,0.799303075632224,5.47824215660615,0.857169725725527
1425,0.000230775581677889,0.759005086177404,5.04905665953514,0.823047032206355
1429,1.70567543935074e-05,0.835302833903929,4.7292990181375,0.87629768368857
1433,6.50195429782174e-05,0.802806071061984,5.14035415683103,0.856155893815583
1437,5.23538354629816e-06,0.94012977216209,7.15742464934389,0.962683279766768
1441,0.000292889509645566,0.715780053938007,4.14561115839725,0.777794021297673
1445,0.000765405507461847,0.666334713361166,3.83008798650475,0.733596155775327
1449,0.000208069033770297,0.751710454351234,4.577270134631,0.811525629195402
1453,0.000118960120509382,0.803361506715808,5.61414623186307,0.861464520195317
1457,7.07028729960424e-05,0.792080555378914,4.76193389287655,0.844191010659399
1461,9.32834359702595e-05,0.787337333087436,4.9737835057161,0.84300775755961
1465,0.000413960937016844,0.708301152195027,4.33062580126911,0.774787392011063
1469,4.28204470081517e-05,0.807184155130547,4.74626923639913,0.855350255803925
1473,9.47832391906545e-06,0.826026327040529,4.12517603637286,0.863798538969591
1477,7.50532188031894e-06,0.896624874910558,6.00278576428146,0.929284808029911
1481,5.68686336390734e-05,0.800808549374271,4.90089277208939,0.85218833572341
1485,0.000179999722397794,0.744815011322171,4.48655857537868,0.805073032335877
1489,2.90393996603688e-05,0.826215121822425,5.16121735959275,0.873422570774257
1493,0.000337105185239051,0.698996220840529,3.73767620674238,0.758209624182839
1497,7.56975447280261e-06,0.893604614135117,5.7595588941533,0.92585674523801
1501,6.68555734251175e-06,0.906314489637221,5.83809064800106,0.935101042368913
1505,2.96080475978844e-05,0.844622615796982,5.63976274710425,0.890743225437544
1509,0.000615070828044406,0.713612507290541,4.66161104626698,0.783877091476179
1513,3.10439684887975e-05,0.798605522117237,4.38271264534719,0.845061002376178
1517,1.99119350755006e-05,0.856432909663824,5.69217931994558,0.899443942434158
1521,0.000493072559898222,0.688646542360433,3.9141247149948,0.752787398341808
